date,strategy,sentiment_lambda,return
2023-06-07,Contrarian Tilt,-1.0,0.004166221056492112
2023-06-08,Contrarian Tilt,-1.0,0.0019358732147971088
2023-06-09,Contrarian Tilt,-1.0,-0.0018325276660211558
2023-06-12,Contrarian Tilt,-1.0,-0.0030142882621062616
2023-06-13,Contrarian Tilt,-1.0,0.006663789317318256
2023-06-14,Contrarian Tilt,-1.0,0.0018274937535338659
2023-06-15,Contrarian Tilt,-1.0,0.010425229780063727
2023-06-16,Contrarian Tilt,-1.0,0.005038603489121957
2023-06-20,Contrarian Tilt,-1.0,-0.011012641254486486
2023-06-21,Contrarian Tilt,-1.0,-0.005101746404828824
2023-06-22,Contrarian Tilt,-1.0,0.004473301897233625
2023-06-23,Contrarian Tilt,-1.0,-0.009277732678136894
2023-06-26,Contrarian Tilt,-1.0,0.004744721366881997
2023-06-27,Contrarian Tilt,-1.0,0.0039012474177845327
2023-06-28,Contrarian Tilt,-1.0,-0.005213546326074762
2023-06-29,Contrarian Tilt,-1.0,-0.001854231366157028
2023-06-30,Contrarian Tilt,-1.0,0.0013074551889443954
2023-07-03,Contrarian Tilt,-1.0,0.00373802842343589
2023-07-05,Contrarian Tilt,-1.0,0.00231134596332366
2023-07-06,Contrarian Tilt,-1.0,-0.008250599236385277
2023-07-07,Contrarian Tilt,-1.0,-0.013493974326634869
2023-07-10,Contrarian Tilt,-1.0,0.0002712191394210852
2023-07-11,Contrarian Tilt,-1.0,0.00988587137324563
2023-07-12,Contrarian Tilt,-1.0,-0.0026637030967353722
2023-07-13,Contrarian Tilt,-1.0,0.0028138374091366187
2023-07-14,Contrarian Tilt,-1.0,0.0036667414353077224
2023-07-17,Contrarian Tilt,-1.0,-0.00454410631222906
2023-07-18,Contrarian Tilt,-1.0,0.0007262667611095937
2023-07-19,Contrarian Tilt,-1.0,0.00809910160034888
2023-07-20,Contrarian Tilt,-1.0,0.014700930484948561
2023-07-21,Contrarian Tilt,-1.0,0.005438467910751785
2023-07-24,Contrarian Tilt,-1.0,0.0008989756963174323
2023-07-25,Contrarian Tilt,-1.0,-0.002620141245086462
2023-07-26,Contrarian Tilt,-1.0,0.003987319973535192
2023-07-27,Contrarian Tilt,-1.0,-0.008089736566000476
2023-07-28,Contrarian Tilt,-1.0,0.0020165113590955527
2023-07-31,Contrarian Tilt,-1.0,-0.004914251793049223
2023-08-01,Contrarian Tilt,-1.0,-0.005344428786517464
2023-08-02,Contrarian Tilt,-1.0,-0.00714636931531619
2023-08-03,Contrarian Tilt,-1.0,-0.008773103641201867
2023-08-04,Contrarian Tilt,-1.0,-0.0040572049981022285
2023-08-07,Contrarian Tilt,-1.0,0.01297190002279429
2023-08-08,Contrarian Tilt,-1.0,-0.004424317435707745
2023-08-09,Contrarian Tilt,-1.0,0.003610023091505223
2023-08-10,Contrarian Tilt,-1.0,-0.002488651226804993
2023-08-11,Contrarian Tilt,-1.0,0.004660557511712015
2023-08-14,Contrarian Tilt,-1.0,-0.002589616358096531
2023-08-15,Contrarian Tilt,-1.0,-0.005678065609663281
2023-08-16,Contrarian Tilt,-1.0,-0.003381318366305614
2023-08-17,Contrarian Tilt,-1.0,-0.006936963771273472
2023-08-18,Contrarian Tilt,-1.0,0.0035026701929357054
2023-08-21,Contrarian Tilt,-1.0,-0.003742316345474978
2023-08-22,Contrarian Tilt,-1.0,-0.004463969497397098
2023-08-23,Contrarian Tilt,-1.0,0.008227096306971153
2023-08-24,Contrarian Tilt,-1.0,-0.00891652868709524
2023-08-25,Contrarian Tilt,-1.0,0.0012379826926967165
2023-08-28,Contrarian Tilt,-1.0,0.004449236484109971
2023-08-29,Contrarian Tilt,-1.0,0.005909111659252995
2023-08-30,Contrarian Tilt,-1.0,0.0021438450378332133
2023-08-31,Contrarian Tilt,-1.0,-0.004153561604734792
2023-09-01,Contrarian Tilt,-1.0,0.0013569033829678146
2023-09-05,Contrarian Tilt,-1.0,-0.0045397842216097824
2023-09-06,Contrarian Tilt,-1.0,-0.0008984579628612053
2023-09-07,Contrarian Tilt,-1.0,0.009875511913905715
2023-09-08,Contrarian Tilt,-1.0,0.00371171447049104
2023-09-11,Contrarian Tilt,-1.0,0.003722437238454593
2023-09-12,Contrarian Tilt,-1.0,-0.0011992845596192612
2023-09-13,Contrarian Tilt,-1.0,0.002627772396983309
2023-09-14,Contrarian Tilt,-1.0,0.009800503067584404
2023-09-15,Contrarian Tilt,-1.0,-0.009092096499821678
2023-09-18,Contrarian Tilt,-1.0,0.00020261621417875944
2023-09-19,Contrarian Tilt,-1.0,0.0011609339235593688
2023-09-20,Contrarian Tilt,-1.0,0.0019523928641844292
2023-09-21,Contrarian Tilt,-1.0,-0.01199602245807246
2023-09-22,Contrarian Tilt,-1.0,-0.0006395352023583165
2023-09-25,Contrarian Tilt,-1.0,0.004486021895748065
2023-09-26,Contrarian Tilt,-1.0,-0.005130371148223365
2023-09-27,Contrarian Tilt,-1.0,-0.0027822990304264853
2023-09-28,Contrarian Tilt,-1.0,0.005065045802430362
2023-09-29,Contrarian Tilt,-1.0,-0.007652072249256644
2023-10-02,Contrarian Tilt,-1.0,-0.007341124976884232
2023-10-03,Contrarian Tilt,-1.0,-0.007000481223505586
2023-10-04,Contrarian Tilt,-1.0,0.005829435791075765
2023-10-05,Contrarian Tilt,-1.0,-0.002995592459237552
2023-10-06,Contrarian Tilt,-1.0,0.008331313113630192
2023-10-09,Contrarian Tilt,-1.0,0.006163150202343407
2023-10-10,Contrarian Tilt,-1.0,0.005670776101164424
2023-10-11,Contrarian Tilt,-1.0,0.0031728291651621247
2023-10-12,Contrarian Tilt,-1.0,-0.002116679358959888
2023-10-13,Contrarian Tilt,-1.0,0.002429951956283958
2023-10-16,Contrarian Tilt,-1.0,0.003224991046720166
2023-10-17,Contrarian Tilt,-1.0,0.004925958531520336
2023-10-18,Contrarian Tilt,-1.0,-0.01058947618905506
2023-10-19,Contrarian Tilt,-1.0,-0.011833196741307587
2023-10-20,Contrarian Tilt,-1.0,0.004661461793670729
2023-10-23,Contrarian Tilt,-1.0,-0.00520268312124026
2023-10-24,Contrarian Tilt,-1.0,0.010511696317421548
2023-10-25,Contrarian Tilt,-1.0,-0.0015598886719974656
2023-10-26,Contrarian Tilt,-1.0,-0.000821267570419763
2023-10-27,Contrarian Tilt,-1.0,-0.01846050722753821
2023-10-30,Contrarian Tilt,-1.0,-0.0034608185316576286
2023-10-31,Contrarian Tilt,-1.0,0.008267017459072924
2023-11-01,Contrarian Tilt,-1.0,0.0017830411871548786
2023-11-02,Contrarian Tilt,-1.0,0.01671384898977635
2023-11-03,Contrarian Tilt,-1.0,0.005666793578005274
2023-11-06,Contrarian Tilt,-1.0,0.0016724014128490178
2023-11-07,Contrarian Tilt,-1.0,0.0007318865052510364
2023-11-08,Contrarian Tilt,-1.0,0.002584563013102311
2023-11-09,Contrarian Tilt,-1.0,-0.009836574165167804
2023-11-10,Contrarian Tilt,-1.0,0.0011542577423870606
2023-11-13,Contrarian Tilt,-1.0,0.0022837486371823017
2023-11-14,Contrarian Tilt,-1.0,0.009693214859271018
2023-11-15,Contrarian Tilt,-1.0,0.00017408731057983628
2023-11-16,Contrarian Tilt,-1.0,0.0021479438717510757
2023-11-17,Contrarian Tilt,-1.0,0.00016731955039314802
2023-11-20,Contrarian Tilt,-1.0,0.006355944921195521
2023-11-21,Contrarian Tilt,-1.0,0.0031274468475587644
2023-11-22,Contrarian Tilt,-1.0,0.0004559520162322778
2023-11-24,Contrarian Tilt,-1.0,0.0034833795968925965
2023-11-27,Contrarian Tilt,-1.0,-0.000682223618267537
2023-11-28,Contrarian Tilt,-1.0,-0.004438690355010738
2023-11-29,Contrarian Tilt,-1.0,0.0029936130860708744
2023-11-30,Contrarian Tilt,-1.0,0.010160864553676902
2023-12-01,Contrarian Tilt,-1.0,0.005142484277265547
2023-12-04,Contrarian Tilt,-1.0,0.0038422360404328708
2023-12-05,Contrarian Tilt,-1.0,0.0007496317008264333
2023-12-06,Contrarian Tilt,-1.0,-0.00215639816707825
2023-12-07,Contrarian Tilt,-1.0,-0.0002728059513223776
2023-12-08,Contrarian Tilt,-1.0,-0.002343327117514479
2023-12-11,Contrarian Tilt,-1.0,0.008829726627276007
2023-12-12,Contrarian Tilt,-1.0,0.003730873069170431
2023-12-13,Contrarian Tilt,-1.0,0.018033072115582263
2023-12-14,Contrarian Tilt,-1.0,-0.00233109944963798
2023-12-15,Contrarian Tilt,-1.0,-0.006621077697339858
2023-12-18,Contrarian Tilt,-1.0,0.002293286437177712
2023-12-19,Contrarian Tilt,-1.0,0.003255350941419698
2023-12-20,Contrarian Tilt,-1.0,-0.014086521213499062
2023-12-21,Contrarian Tilt,-1.0,0.007359046885066827
2023-12-22,Contrarian Tilt,-1.0,0.006753956245935745
2023-12-26,Contrarian Tilt,-1.0,0.004324102992028938
2023-12-27,Contrarian Tilt,-1.0,0.003154891592036047
2023-12-28,Contrarian Tilt,-1.0,0.0023248847297979505
2023-12-29,Contrarian Tilt,-1.0,-0.0010755168467959809
2021-01-04,Momentum Tilt,1.0,-0.0021376481113036176
2021-01-05,Momentum Tilt,1.0,0.002822355222544802
2021-01-06,Momentum Tilt,1.0,0.003278155229443215
2021-01-07,Momentum Tilt,1.0,0.004590501069862672
2021-01-08,Momentum Tilt,1.0,-0.0012827735325775728
2021-01-11,Momentum Tilt,1.0,0.0038858391970228545
2021-01-12,Momentum Tilt,1.0,0.0040319980682395114
2021-01-13,Momentum Tilt,1.0,0.004938673326462903
2021-01-14,Momentum Tilt,1.0,0.003405961786492098
2021-01-15,Momentum Tilt,1.0,-0.007128784915361886
2021-01-19,Momentum Tilt,1.0,0.011632359293148284
2021-01-20,Momentum Tilt,1.0,0.01154002063057537
2021-01-21,Momentum Tilt,1.0,-0.009217861470645544
2021-01-22,Momentum Tilt,1.0,-0.0013246046640163663
2021-01-25,Momentum Tilt,1.0,0.00193986423813877
2021-01-26,Momentum Tilt,1.0,-0.0030232776011059658
2021-01-27,Momentum Tilt,1.0,-0.024990993408866433
2021-01-28,Momentum Tilt,1.0,0.0024638665366371296
2021-01-29,Momentum Tilt,1.0,-0.014722100122895057
2021-02-01,Momentum Tilt,1.0,0.005871072834457382
2021-02-02,Momentum Tilt,1.0,0.00753860511262254
2021-02-03,Momentum Tilt,1.0,-0.0045260504003928805
2021-02-04,Momentum Tilt,1.0,-0.004101797335632561
2021-02-05,Momentum Tilt,1.0,0.012147187799925432
2021-02-08,Momentum Tilt,1.0,0.004327625600838652
2021-02-09,Momentum Tilt,1.0,-0.0019616581297465614
2021-02-10,Momentum Tilt,1.0,-0.008722137965982483
2021-02-11,Momentum Tilt,1.0,-0.004789020960296812
2021-02-12,Momentum Tilt,1.0,0.005149366394495716
2021-02-16,Momentum Tilt,1.0,-0.009344282479441331
2021-02-17,Momentum Tilt,1.0,0.006106350124491169
2021-02-18,Momentum Tilt,1.0,-0.0035666661384008876
2021-02-19,Momentum Tilt,1.0,-0.007960589509990255
2021-02-22,Momentum Tilt,1.0,0.0044253376446914865
2021-02-23,Momentum Tilt,1.0,-0.0065080987431382865
2021-02-24,Momentum Tilt,1.0,0.001689494034976994
2021-02-25,Momentum Tilt,1.0,-0.011232278231055812
2021-02-26,Momentum Tilt,1.0,-0.015744053968429112
2021-03-01,Momentum Tilt,1.0,0.008648834729248864
2021-03-02,Momentum Tilt,1.0,0.010137976650317659
2021-03-03,Momentum Tilt,1.0,-0.014432908956216215
2021-03-04,Momentum Tilt,1.0,-0.0016213331557825468
2021-03-05,Momentum Tilt,1.0,0.01688891604516884
2021-03-08,Momentum Tilt,1.0,-0.00582739650610895
2021-03-09,Momentum Tilt,1.0,0.008628527121392468
2021-03-10,Momentum Tilt,1.0,0.012463043166005359
2021-03-11,Momentum Tilt,1.0,0.0007020018434144563
2021-03-12,Momentum Tilt,1.0,0.006884108706821278
2021-03-15,Momentum Tilt,1.0,0.017497825733011084
2021-03-16,Momentum Tilt,1.0,0.004580924294063588
2021-03-17,Momentum Tilt,1.0,-0.0026871946138902125
2021-03-18,Momentum Tilt,1.0,-0.008816022078509839
2021-03-19,Momentum Tilt,1.0,-0.0015541683006611018
2021-03-22,Momentum Tilt,1.0,0.003037249637729467
2021-03-23,Momentum Tilt,1.0,-0.0012589689658816603
2021-03-24,Momentum Tilt,1.0,-0.003834025406473174
2021-03-25,Momentum Tilt,1.0,0.000718680117499327
2021-03-26,Momentum Tilt,1.0,0.018230385473598405
2021-03-29,Momentum Tilt,1.0,0.010954374197162057
2021-03-30,Momentum Tilt,1.0,-0.014964569480915992
2021-03-31,Momentum Tilt,1.0,0.0020445495046827996
2021-04-01,Momentum Tilt,1.0,0.006127677055089847
2021-04-05,Momentum Tilt,1.0,0.009237716163879472
2021-04-06,Momentum Tilt,1.0,-0.0005299408593038325
2021-04-07,Momentum Tilt,1.0,-0.0011800040791662175
2021-04-08,Momentum Tilt,1.0,0.0014169203009293109
2021-04-09,Momentum Tilt,1.0,0.004611027614257767
2021-04-12,Momentum Tilt,1.0,0.0020296720791269786
2021-04-13,Momentum Tilt,1.0,0.0018838673488284709
2021-04-14,Momentum Tilt,1.0,-0.0034621700640705398
2021-04-15,Momentum Tilt,1.0,0.0077490799349779
2021-04-16,Momentum Tilt,1.0,0.0027906526159589586
2021-04-19,Momentum Tilt,1.0,-0.001074081923856156
2021-04-20,Momentum Tilt,1.0,0.006028371519470514
2021-04-21,Momentum Tilt,1.0,0.006146861370721281
2021-04-22,Momentum Tilt,1.0,-0.004989199430121772
2021-04-23,Momentum Tilt,1.0,0.004169687017169732
2021-04-26,Momentum Tilt,1.0,-0.005926079893843019
2021-04-27,Momentum Tilt,1.0,-0.0034006881233415633
2021-04-28,Momentum Tilt,1.0,-0.00045486848240794615
2021-04-29,Momentum Tilt,1.0,0.0066216958769854065
2021-04-30,Momentum Tilt,1.0,-0.0004884474813843299
2021-05-03,Momentum Tilt,1.0,0.010183236474487753
2021-05-04,Momentum Tilt,1.0,-0.005047347603681416
2021-05-05,Momentum Tilt,1.0,0.003278395656436071
2021-05-06,Momentum Tilt,1.0,0.006893222609791934
2021-05-07,Momentum Tilt,1.0,-0.00015057338507152153
2021-05-10,Momentum Tilt,1.0,0.00470526692025041
2021-05-11,Momentum Tilt,1.0,-0.008654780272064112
2021-05-12,Momentum Tilt,1.0,-0.014823170010655043
2021-05-13,Momentum Tilt,1.0,0.013216042573396918
2021-05-14,Momentum Tilt,1.0,0.004250783041514525
2021-05-17,Momentum Tilt,1.0,-0.001138534809211491
2021-05-18,Momentum Tilt,1.0,0.0009972724640481502
2021-05-19,Momentum Tilt,1.0,0.0005096329677407613
2021-05-20,Momentum Tilt,1.0,0.009305992528355327
2021-05-21,Momentum Tilt,1.0,-0.003432000547872043
2021-05-24,Momentum Tilt,1.0,-0.0007077990342079603
2021-05-25,Momentum Tilt,1.0,-0.0039011246221963896
2021-05-26,Momentum Tilt,1.0,0.0005586392539258986
2021-05-27,Momentum Tilt,1.0,-0.004483322732218186
2021-05-28,Momentum Tilt,1.0,0.001575013752398042
2021-06-01,Momentum Tilt,1.0,-0.0032148014246157278
2021-06-02,Momentum Tilt,1.0,0.002498390232376372
2021-06-03,Momentum Tilt,1.0,0.000665927514192626
2021-06-04,Momentum Tilt,1.0,0.007854640946406526
2021-06-07,Momentum Tilt,1.0,-0.005736852318432919
2021-06-08,Momentum Tilt,1.0,-0.003622215083018624
2021-06-09,Momentum Tilt,1.0,0.0027716337111906566
2021-06-10,Momentum Tilt,1.0,0.005889107071447747
2021-06-11,Momentum Tilt,1.0,0.0011493332192956775
2021-06-14,Momentum Tilt,1.0,-0.0023236148861153303
2021-06-15,Momentum Tilt,1.0,-0.003412533538709881
2021-06-16,Momentum Tilt,1.0,-0.01185256005812004
2021-06-17,Momentum Tilt,1.0,-0.0050737274791721005
2021-06-18,Momentum Tilt,1.0,-0.010208635390165725
2021-06-21,Momentum Tilt,1.0,0.012414983277316756
2021-06-22,Momentum Tilt,1.0,-0.0018572669647733894
2021-06-23,Momentum Tilt,1.0,-0.00874631090232962
2021-06-24,Momentum Tilt,1.0,0.004601476528955106
2021-06-25,Momentum Tilt,1.0,0.010654043393610608
2021-06-28,Momentum Tilt,1.0,0.004037552662343651
2021-06-29,Momentum Tilt,1.0,-0.002167742614928731
2021-06-30,Momentum Tilt,1.0,0.005681627276702722
2021-07-01,Momentum Tilt,1.0,0.007319001505465306
2021-07-02,Momentum Tilt,1.0,0.0048774963179685936
2021-07-06,Momentum Tilt,1.0,-0.002187594650589659
2021-07-07,Momentum Tilt,1.0,0.0017384236020366096
2021-07-08,Momentum Tilt,1.0,-0.004373429487471728
2021-07-09,Momentum Tilt,1.0,0.007313719913537249
2021-07-12,Momentum Tilt,1.0,0.00409955540081175
2021-07-13,Momentum Tilt,1.0,-0.003905626000629387
2021-07-14,Momentum Tilt,1.0,0.003311894081192278
2021-07-15,Momentum Tilt,1.0,0.002185399868167731
2021-07-16,Momentum Tilt,1.0,-0.0024930952973845465
2021-07-19,Momentum Tilt,1.0,-0.01585042339674705
2021-07-20,Momentum Tilt,1.0,0.006342188366558192
2021-07-21,Momentum Tilt,1.0,-0.0005275057828171403
2021-07-22,Momentum Tilt,1.0,0.0007165167615187628
2021-07-23,Momentum Tilt,1.0,0.009514536362032616
2021-07-26,Momentum Tilt,1.0,0.0010804058510213979
2021-07-27,Momentum Tilt,1.0,0.0016277303442133596
2021-07-28,Momentum Tilt,1.0,-8.865980378930979e-05
2021-07-29,Momentum Tilt,1.0,0.001803067548354263
2021-07-30,Momentum Tilt,1.0,-0.005076059407368503
2021-08-02,Momentum Tilt,1.0,-0.0012972951322066616
2021-08-03,Momentum Tilt,1.0,0.0021584404187242326
2021-08-04,Momentum Tilt,1.0,-0.007277912087502429
2021-08-05,Momentum Tilt,1.0,0.004609731626069161
2021-08-06,Momentum Tilt,1.0,-0.002694189908863442
2021-08-09,Momentum Tilt,1.0,0.0007999585370362741
2021-08-10,Momentum Tilt,1.0,0.003626321595948623
2021-08-11,Momentum Tilt,1.0,0.003541127849908137
2021-08-12,Momentum Tilt,1.0,0.0025897786864452605
2021-08-13,Momentum Tilt,1.0,0.004114975906307185
2021-08-16,Momentum Tilt,1.0,0.007597956533793874
2021-08-17,Momentum Tilt,1.0,0.0023992421265800136
2021-08-18,Momentum Tilt,1.0,-0.010668982005988108
2021-08-19,Momentum Tilt,1.0,0.0016573743136852103
2021-08-20,Momentum Tilt,1.0,0.004693721149653969
2021-08-23,Momentum Tilt,1.0,-0.0017465844035424517
2021-08-24,Momentum Tilt,1.0,-0.005662230206130459
2021-08-25,Momentum Tilt,1.0,-0.0034224405837801493
2021-08-26,Momentum Tilt,1.0,-0.005512132183754606
2021-08-27,Momentum Tilt,1.0,0.0010548357775480176
2021-08-30,Momentum Tilt,1.0,0.0045286503365759775
2021-08-31,Momentum Tilt,1.0,0.001960210849243587
2021-09-01,Momentum Tilt,1.0,0.009699907897671427
2021-09-02,Momentum Tilt,1.0,0.004412054011484402
2021-09-03,Momentum Tilt,1.0,-0.0020995918030554997
2021-09-07,Momentum Tilt,1.0,-0.013685125785762727
2021-09-08,Momentum Tilt,1.0,0.009662409303729106
2021-09-09,Momentum Tilt,1.0,-0.013501767078294303
2021-09-10,Momentum Tilt,1.0,-0.006724326142055042
2021-09-13,Momentum Tilt,1.0,-0.0025473201796174646
2021-09-14,Momentum Tilt,1.0,-0.005850002559948655
2021-09-15,Momentum Tilt,1.0,0.0028382255239301707
2021-09-16,Momentum Tilt,1.0,-0.006528509786560034
2021-09-17,Momentum Tilt,1.0,-0.014464898232701721
2021-09-20,Momentum Tilt,1.0,-0.005290679984826087
2021-09-21,Momentum Tilt,1.0,-0.004424919120387675
2021-09-22,Momentum Tilt,1.0,-0.0032577792611048237
2021-09-23,Momentum Tilt,1.0,-0.004044548297439795
2021-09-24,Momentum Tilt,1.0,-0.004784044126912347
2021-09-27,Momentum Tilt,1.0,-0.011418702388216562
2021-09-28,Momentum Tilt,1.0,0.0011580079688814364
2021-09-29,Momentum Tilt,1.0,0.008426430699723639
2021-09-30,Momentum Tilt,1.0,-0.013851604609835188
2021-10-01,Momentum Tilt,1.0,0.008809408456497893
2021-10-04,Momentum Tilt,1.0,0.0007727806369635837
2021-10-05,Momentum Tilt,1.0,0.002723872741507578
2021-10-06,Momentum Tilt,1.0,0.004893663532098081
2021-10-07,Momentum Tilt,1.0,0.010360141799411594
2021-10-08,Momentum Tilt,1.0,-0.00545296147618032
2021-10-11,Momentum Tilt,1.0,-0.010982936759922447
2021-10-12,Momentum Tilt,1.0,-0.0035124220353261624
2021-10-13,Momentum Tilt,1.0,-0.0009140085953445085
2021-10-14,Momentum Tilt,1.0,0.010003349576656186
2021-10-15,Momentum Tilt,1.0,0.0018004417352626462
2021-10-18,Momentum Tilt,1.0,-0.0012641883469361162
2021-10-19,Momentum Tilt,1.0,0.01356042170168794
2021-10-20,Momentum Tilt,1.0,0.009810410293343067
2021-10-21,Momentum Tilt,1.0,0.004113057573929228
2021-10-22,Momentum Tilt,1.0,0.002236834779934025
2021-10-25,Momentum Tilt,1.0,0.005780563335795467
2021-10-26,Momentum Tilt,1.0,-0.0025693753394046147
2021-10-27,Momentum Tilt,1.0,-0.010578641874212957
2021-10-28,Momentum Tilt,1.0,0.01709918986307155
2021-10-29,Momentum Tilt,1.0,-0.000992367526478068
2021-11-01,Momentum Tilt,1.0,0.007048422678499936
2021-11-02,Momentum Tilt,1.0,0.007048689708553578
2021-11-03,Momentum Tilt,1.0,-0.0004932270214638157
2021-11-04,Momentum Tilt,1.0,0.002423248878281213
2021-11-05,Momentum Tilt,1.0,-0.018614376358797514
2021-11-08,Momentum Tilt,1.0,0.0036690109936965472
2021-11-09,Momentum Tilt,1.0,0.000518937930691708
2021-11-10,Momentum Tilt,1.0,-0.0011839794548671049
2021-11-11,Momentum Tilt,1.0,0.005531748549240191
2021-11-12,Momentum Tilt,1.0,0.0031198160913611366
2021-11-15,Momentum Tilt,1.0,-0.004577334415415387
2021-11-16,Momentum Tilt,1.0,-0.0025585077728281468
2021-11-17,Momentum Tilt,1.0,-0.004324122120608294
2021-11-18,Momentum Tilt,1.0,-0.0008472827999335825
2021-11-19,Momentum Tilt,1.0,-0.010447729965716405
2021-11-22,Momentum Tilt,1.0,0.0019763188932005677
2021-11-23,Momentum Tilt,1.0,0.009959208349410833
2021-11-24,Momentum Tilt,1.0,-0.0015519565164442467
2021-11-26,Momentum Tilt,1.0,-0.017846474205402887
2021-11-29,Momentum Tilt,1.0,-0.0022988339611752532
2021-11-30,Momentum Tilt,1.0,-0.018841225652981058
2021-12-01,Momentum Tilt,1.0,-0.008069568493903048
2021-12-02,Momentum Tilt,1.0,0.015735119781546833
2021-12-03,Momentum Tilt,1.0,0.007013370382127603
2021-12-06,Momentum Tilt,1.0,0.010711353880775563
2021-12-07,Momentum Tilt,1.0,0.003694704135920385
2021-12-08,Momentum Tilt,1.0,0.0019980632765999274
2021-12-09,Momentum Tilt,1.0,-0.0045364951738389265
2021-12-10,Momentum Tilt,1.0,0.006572464260471632
2021-12-13,Momentum Tilt,1.0,0.004293765253073848
2021-12-14,Momentum Tilt,1.0,-0.003259012524390058
2021-12-15,Momentum Tilt,1.0,0.01611677755543345
2021-12-16,Momentum Tilt,1.0,0.00952852870797336
2021-12-17,Momentum Tilt,1.0,-0.008290418874840298
2021-12-20,Momentum Tilt,1.0,-0.0015965766994811988
2021-12-21,Momentum Tilt,1.0,0.003708431219511621
2021-12-22,Momentum Tilt,1.0,0.009083823692384328
2021-12-23,Momentum Tilt,1.0,0.0020649091378232122
2021-12-27,Momentum Tilt,1.0,0.012153706330678481
2021-12-28,Momentum Tilt,1.0,0.0018448882962131855
2021-12-29,Momentum Tilt,1.0,0.0017032956388663182
2021-12-30,Momentum Tilt,1.0,-9.686797403124679e-05
2021-12-31,Momentum Tilt,1.0,-0.0029464438237614644
2022-01-03,Momentum Tilt,1.0,0.0028703629109706175
2022-01-04,Momentum Tilt,1.0,-0.0016011025897840836
2022-01-05,Momentum Tilt,1.0,-0.000990707422876018
2022-01-06,Momentum Tilt,1.0,-0.003539276100979749
2022-01-07,Momentum Tilt,1.0,0.007531954701751721
2022-01-10,Momentum Tilt,1.0,-0.0010195492227509436
2022-01-11,Momentum Tilt,1.0,0.0030609364600315114
2022-01-12,Momentum Tilt,1.0,-0.0009565824271160493
2022-01-13,Momentum Tilt,1.0,-0.005705193987629006
2022-01-14,Momentum Tilt,1.0,-0.0020664458192176474
2022-01-18,Momentum Tilt,1.0,-0.007106509703391665
2022-01-19,Momentum Tilt,1.0,-0.0020706377385669053
2022-01-20,Momentum Tilt,1.0,-0.010257420731826103
2022-01-21,Momentum Tilt,1.0,-0.0030567787341558516
2022-01-24,Momentum Tilt,1.0,-0.007632543425404331
2022-01-25,Momentum Tilt,1.0,-0.0013367345333651181
2022-01-26,Momentum Tilt,1.0,-0.02727034613294657
2022-01-27,Momentum Tilt,1.0,0.0006888961885138347
2022-01-28,Momentum Tilt,1.0,0.02213158651486105
2022-01-31,Momentum Tilt,1.0,0.010805211637666252
2022-02-01,Momentum Tilt,1.0,-0.00452538273778757
2022-02-02,Momentum Tilt,1.0,0.01459114819931827
2022-02-03,Momentum Tilt,1.0,-0.004012961997285993
2022-02-04,Momentum Tilt,1.0,-0.004764239264580373
2022-02-07,Momentum Tilt,1.0,-0.0015364381313835922
2022-02-08,Momentum Tilt,1.0,-0.0005696207438876959
2022-02-09,Momentum Tilt,1.0,0.006950305749917603
2022-02-10,Momentum Tilt,1.0,-0.018971506956922086
2022-02-11,Momentum Tilt,1.0,-0.0021626300384421713
2022-02-14,Momentum Tilt,1.0,-0.007553992806929637
2022-02-15,Momentum Tilt,1.0,-0.0003898165394677294
2022-02-16,Momentum Tilt,1.0,-0.0013535878595269846
2022-02-17,Momentum Tilt,1.0,-0.0051740249678123235
2022-02-18,Momentum Tilt,1.0,-0.00551940749317842
2022-02-22,Momentum Tilt,1.0,-0.002975271005381014
2022-02-23,Momentum Tilt,1.0,7.824504627663336e-05
2022-02-24,Momentum Tilt,1.0,-0.0013287015027859093
2022-02-25,Momentum Tilt,1.0,0.027188981656457185
2022-02-28,Momentum Tilt,1.0,-0.006409672111248464
2022-03-01,Momentum Tilt,1.0,-0.006261748002680245
2022-03-02,Momentum Tilt,1.0,0.01049801858531654
2022-03-03,Momentum Tilt,1.0,0.007331756844817185
2022-03-04,Momentum Tilt,1.0,0.006079519608967817
2022-03-07,Momentum Tilt,1.0,-0.0020081475944420304
2022-03-08,Momentum Tilt,1.0,-0.017547039357029802
2022-03-09,Momentum Tilt,1.0,0.005645548140612726
2022-03-10,Momentum Tilt,1.0,0.0014895100484032722
2022-03-11,Momentum Tilt,1.0,-0.004708273528705482
2022-03-14,Momentum Tilt,1.0,-0.0077963829726133225
2022-03-15,Momentum Tilt,1.0,0.007095900748706003
2022-03-16,Momentum Tilt,1.0,0.006274932903489634
2022-03-17,Momentum Tilt,1.0,0.00945257937140101
2022-03-18,Momentum Tilt,1.0,0.0028327453957629496
2022-03-21,Momentum Tilt,1.0,0.003419702496350054
2022-03-22,Momentum Tilt,1.0,0.0059433528488563635
2022-03-23,Momentum Tilt,1.0,-0.009281312412905252
2022-03-24,Momentum Tilt,1.0,0.006502730687359508
2022-03-25,Momentum Tilt,1.0,0.012388624110586381
2022-03-28,Momentum Tilt,1.0,0.004029822861532872
2022-03-29,Momentum Tilt,1.0,0.011848478874453016
2022-03-30,Momentum Tilt,1.0,0.0003819053019363146
2022-03-31,Momentum Tilt,1.0,-0.006798867564262175
2022-04-01,Momentum Tilt,1.0,0.008367819994773932
2022-04-04,Momentum Tilt,1.0,0.005391896881692219
